"","absolute","avgabs_intro","avgabs_total","avgsy_total","avgwrd_intro","avgwrd_total","balance","centrality","computer.assisted","concept","country","domain","dont_know","encourage","fixrefpoints","form_basic","future","gradation","instr_interv","instr_respon","interviewer","intr_request","intropresent","knowledge","labels","labels_gramm","labels_order","motivation","nabst_intro","nabst_total","ncategories","nnouns_total","nsub_quest","nsyll_total","numsub_intro","nwords_intro","nwords_total","opinionother","past","position","questiontype","range.correspondence","rel","repetition","scal_neutral","scale_basic","scale_corres","scale_trange","scale_urange","showc_boxes","showc_horiz","showc_letter","showc_over","showc_quest","showc_start","socdesir","stimulus","subjectiveop","symmetry","used_WH_word","usedshowcard","val","visual","from","nnouns_intro"
"2881",0,0,0,1.58333333333333,0,6,0,0,1,"7","NL","6",3,0,2,2,0,1,0,1,0,0,0,1,2,0,2,0,0,0,100,2,0,19,0,0,12,0,0,9,1,2,2.31363492918063,0,1,3,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1.90095876119305,1,"Old",0
"2882",0,0,1,1.73684210526316,0,10,0,0,1,"7","NL","6",3,0,2,2,0,1,0,1,0,0,0,0,2,0,2,0,0,4,38,4,0,33,0,0,19,0,0,58,1,2,1.58562726374038,1,1,4,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2.75153531304195,1,"Old",0
"2883",0,0,1,1.53333333333333,0,8,0,0,1,"7","NL","6",3,0,2,2,0,1,0,1,0,0,0,0,2,0,2,0,0,1,38,1,0,23,0,0,15,0,0,59,1,2,2.58668934409794,1,1,4,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2.94443897916644,1,"Old",0
"2884",0,0,0,1.58333333333333,0,6,0,0,1,"7","NL","6",3,0,2,2,0,1,0,1,0,0,0,0,2,0,2,0,0,0,38,2,0,19,0,0,12,0,0,60,1,2,2.44234703536921,1,1,4,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2.94443897916644,1,"Old",0
"2885",0,0,1,1.73684210526316,0,10,0,0,1,"7","NL","6",3,0,2,2,0,1,0,1,0,0,0,1,2,0,2,0,0,4,11,4,0,33,0,0,19,0,0,27,1,2,1.450010175506,1,1,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3.17805383034794,1,"Old",0
"2886",0,0,1,1.53333333333333,0,8,0,0,1,"7","NL","6",3,0,2,2,0,1,0,1,0,0,0,1,2,0,2,0,0,1,11,1,0,23,0,0,15,0,0,28,1,2,2.58668934409794,1,1,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3.47609868983527,1,"Old",0
"2887",0,0,0,1.58333333333333,0,6,0,0,1,"7","NL","6",3,0,2,2,0,1,0,1,0,0,0,1,2,0,2,0,0,0,11,2,0,19,0,0,12,0,0,29,1,2,2.31363492918063,1,1,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3.47609868983527,1,"Old",0
"2888",0,0,1,1.73684210526316,0,10,0,0,1,"7","NL","6",3,0,2,2,0,1,0,1,0,0,0,0,2,0,2,0,0,4,38,4,0,33,0,0,19,0,0,56,1,2,1.73460105538811,1,1,4,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3.47609868983527,1,"Old",0
"2889",0,0,1,1.53333333333333,0,8,0,0,1,"7","NL","6",3,0,2,2,0,1,0,1,0,0,0,0,2,0,2,0,0,1,38,1,0,23,0,0,15,0,0,57,1,2,2.75153531304195,1,1,4,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3.47609868983527,1,"Old",0
"2890",0,0,0,1.58333333333333,0,6,0,0,1,"7","NL","6",3,0,2,2,0,1,0,1,0,0,0,0,2,0,2,0,0,0,38,2,0,19,0,0,12,0,0,58,1,2,2.94443897916644,1,1,4,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3.47609868983527,1,"Old",0
"2891",0,0,0,1.375,0,8,0,0,1,"7","NL","6",3,0,2,2,0,1,0,1,0,0,0,1,2,0,2,0,0,0,100,3,0,22,0,0,16,0,0,13,1,2,1.58562726374038,0,1,3,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1.81528996663825,1,"Old",0
"2892",0,0,1,1.35,0,10,0,0,1,"7","NL","6",3,0,2,2,0,1,0,1,0,0,0,1,2,0,2,0,0,2,100,2,0,27,0,0,20,0,0,14,1,2,1.99243016469021,0,1,3,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2.09074109693377,1,"Old",0
"2893",0,0,0,1.41176470588235,0,9,0,0,1,"7","NL","6",3,0,2,2,0,1,0,1,0,0,0,1,2,0,2,0,0,0,100,4,0,24,0,0,17,0,0,15,1,2,1.450010175506,0,1,3,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1.73460105538811,1,"Old",0
"2894",0,0,0,1.375,0,8,0,0,1,"7","NL","6",3,0,2,2,0,1,0,1,0,0,0,0,2,0,2,0,0,0,38,3,0,22,0,0,16,0,0,64,1,2,2.58668934409794,1,1,4,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2.94443897916644,1,"Old",0
"2895",0,0,1,1.35,0,10,0,0,1,"7","NL","6",3,0,2,2,0,1,0,1,0,0,0,0,2,0,2,0,0,2,38,2,0,27,0,0,20,0,0,65,1,2,2.58668934409794,1,1,4,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2.94443897916644,1,"Old",0
"2896",0,0,0,1.41176470588235,0,9,0,0,1,"7","NL","6",3,0,2,2,0,1,0,1,0,0,0,0,2,0,2,0,0,0,38,4,0,24,0,0,17,0,0,66,1,2,1.99243016469021,1,1,4,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2.94443897916644,1,"Old",0
"2897",0,0,0,1.375,0,8,0,0,1,"7","NL","6",3,0,2,2,0,1,0,1,0,0,0,1,2,0,2,0,0,0,11,3,0,22,0,0,16,0,0,33,1,2,2.19722457733622,1,1,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3.89182029811063,1,"Old",0
"2898",0,0,1,1.35,0,10,0,0,1,"7","NL","6",3,0,2,2,0,1,0,1,0,0,0,1,2,0,2,0,0,2,11,2,0,27,0,0,20,0,0,34,1,2,2.58668934409794,1,1,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3.89182029811063,1,"Old",0
"2899",0,0,0,1.41176470588235,0,9,0,0,1,"7","NL","6",3,0,2,2,0,1,0,1,0,0,0,1,2,0,2,0,0,0,11,4,0,24,0,0,17,0,0,35,1,2,1.99243016469021,1,1,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3.89182029811063,1,"Old",0
"2900",0,0,0,1.375,0,8,0,0,1,"7","NL","6",3,0,2,2,0,1,0,1,0,0,0,0,2,0,2,0,0,0,38,3,0,22,0,0,16,0,0,62,1,2,2.94443897916644,1,1,4,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3.47609868983527,1,"Old",0
"2901",0,0,1,1.35,0,10,0,0,1,"7","NL","6",3,0,2,2,0,1,0,1,0,0,0,0,2,0,2,0,0,2,38,2,0,27,0,0,20,0,0,63,1,2,3.17805383034794,1,1,4,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3.47609868983527,1,"Old",0
"2902",0,0,0,1.41176470588235,0,9,0,0,1,"7","NL","6",3,0,2,2,0,1,0,1,0,0,0,0,2,0,2,0,0,0,38,4,0,24,0,0,17,0,0,64,1,2,2.31363492918063,1,1,4,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3.47609868983527,1,"Old",0
"2903",0,1,0,1.38095238095238,18,11,1,4,1,"7","NL","2",3,0,0,2,0,0,0,0,0,0,1,1,3,0,2,1,3,0,4,0,1,29,0,18,21,0,0,2,1,2,1.15267950993839,0,3,0,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2.19722457733622,0,"Old",3
"2904",0,1,1,1.17391304347826,18,12,1,4,1,"7","NL","2",3,0,0,2,0,0,0,0,0,0,1,1,3,0,2,1,3,1,4,1,1,27,0,18,23,0,0,3,1,2,1.15267950993839,0,3,0,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2.19722457733622,0,"Old",3
"2905",0,1,1,1.3,18,10,1,4,1,"7","NL","2",3,0,0,2,0,0,0,0,0,0,1,1,3,0,2,1,3,1,4,1,1,26,0,18,20,0,0,4,1,2,1.3249254147436,0,3,0,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3.47609868983527,0,"Old",3
"2906",0,1,1,1.4375,18,16,1,4,1,"7","NL","2",3,0,0,2,0,0,0,0,0,0,1,1,3,0,2,1,3,2,4,2,0,23,0,18,16,0,0,5,1,2,0.75377180237638,0,3,0,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1.99243016469021,0,"Old",3
"2907",0,1,0,1.38095238095238,18,11,1,4,1,"7","NL","2",3,0,0,2,0,0,0,1,0,0,1,0,2,0,2,1,3,0,38,0,1,29,0,18,21,0,0,53,1,2,2.94443897916644,1,1,4,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2.09074109693377,0,"Old",3
"2908",0,1,1,1.17391304347826,18,12,1,4,1,"7","NL","2",3,0,0,2,0,0,0,1,0,0,1,0,2,0,2,1,3,1,38,1,1,27,0,18,23,0,0,54,1,2,2.58668934409794,1,1,4,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1.99243016469021,0,"Old",3
"2909",0,1,1,1.3,18,10,1,4,1,"7","NL","2",3,0,0,2,0,0,0,1,0,0,1,0,2,0,2,1,3,1,38,1,1,26,0,18,20,0,0,55,1,2,0.447312218043665,1,1,4,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,4.59511985013459,0,"Old",3
"2910",0,1,1,1.4375,18,16,1,4,1,"7","NL","2",3,0,0,2,0,0,0,1,0,0,1,0,2,0,2,1,3,2,38,2,0,23,0,18,16,0,0,56,1,2,1.90095876119305,1,1,4,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1.90095876119305,0,"Old",3
"2911",0,1,0,1.38095238095238,18,11,1,4,1,"7","NL","2",3,0,0,2,0,0,0,1,0,0,1,1,2,0,2,1,3,0,1000,0,1,29,0,18,21,0,0,2,1,2,2.19722457733622,1,1,3,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1.58562726374038,0,"Old",3
"2912",0,1,1,1.17391304347826,18,12,1,4,1,"7","NL","2",3,0,0,2,0,0,0,1,0,0,1,1,2,0,2,1,3,1,1000,1,1,27,0,18,23,0,0,3,1,2,1.99243016469021,1,1,3,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1.450010175506,0,"Old",3
"2913",0,1,1,1.3,18,10,1,4,1,"7","NL","2",3,0,0,2,0,0,0,1,0,0,1,1,2,0,2,1,3,1,1000,1,1,26,0,18,20,0,0,4,1,2,0.575364144903562,1,1,3,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,4.59511985013459,0,"Old",3
"2914",0,1,1,1.4375,18,8,1,4,1,"7","NL","2",3,0,0,2,0,0,0,1,0,0,1,1,2,0,2,1,3,2,1000,2,0,23,0,18,16,0,0,5,1,2,1.38629436111989,1,1,3,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1.26566637333128,0,"Old",3
"2915",0,1,0,1.38095238095238,18,11,1,4,1,"7","NL","2",1,0,0,2,0,0,0,1,0,0,1,1,3,1,2,1,3,0,2,0,1,29,0,18,21,0,0,26,1,1,0.800119300112113,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.73460105538811,0,"Old",3
"2916",0,1,1,1.17391304347826,18,12,1,4,1,"7","NL","2",1,0,0,2,0,0,0,1,0,0,1,1,3,1,2,1,3,1,2,1,1,27,0,18,23,0,0,27,1,1,1.90095876119305,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.447312218043665,0,"Old",3
"2917",0,1,1,1.42105263157895,18,10,1,4,1,"7","NL","2",1,0,0,2,0,0,0,1,0,0,1,1,3,1,2,1,3,1,2,1,1,27,0,18,19,0,0,28,1,1,1.38629436111989,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.3249254147436,0,"Old",3
"2918",0,1,1,1.4,18,15,1,4,1,"7","NL","2",1,0,0,2,0,0,0,1,0,0,1,1,3,1,2,1,3,3,2,3,0,21,0,18,15,0,0,29,1,1,1.04596855518269,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.75153531304195,0,"Old",3
"2919",0,1,1,1.23076923076923,9,13,0,0,0,"7","NL","6",3,0,2,2,0,1,0,1,1,1,1,1,2,0,1,1,2,1,100,1,1,16,1,27,13,0,0,24,3,1,0.75377180237638,0,1,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.26566637333128,0,"Old",2
"2920",0,0,1,1.8,5,20,0,0,0,"7","NL","6",3,0,2,2,0,1,0,1,1,1,1,1,2,0,1,1,0,1,100,1,1,36,0,5,20,0,0,25,3,1,1.51634748936809,0,1,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.81528996663825,0,"Old",0
"2921",0,0,1,1.71428571428571,5,21,0,0,0,"7","NL","6",3,0,2,2,0,1,0,1,1,1,1,1,2,0,1,1,0,1,100,1,1,36,0,5,21,0,0,26,3,1,0.708185057924486,0,1,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.15267950993839,0,"Old",0
"2922",0,1,1,1.23076923076923,9,13,0,0,0,"7","NL","6",3,0,2,2,0,1,0,1,0,1,1,1,2,0,1,1,2,1,100,1,1,16,1,27,13,0,0,13,3,1,1.65822807660353,1,1,3,2,0,0,1,1,1,1,1,1,1,1,0,0,0,1,2.58668934409794,0,"Old",2
"2923",0,0,1,1.8,5,20,0,0,0,"7","NL","6",3,0,2,2,0,1,0,1,0,1,1,1,2,0,1,1,0,1,100,1,1,36,0,5,20,0,0,14,3,1,1.73460105538811,1,1,3,2,0,0,1,1,1,1,1,1,1,1,0,0,0,1,2.58668934409794,0,"Old",0
"2924",0,0,1,1.71428571428571,5,21,0,0,0,"7","NL","6",3,0,2,2,0,1,0,1,0,1,1,1,2,0,1,1,0,1,100,1,1,36,0,5,21,0,0,15,3,1,0.847297860387203,1,1,3,2,0,0,1,1,1,1,1,1,1,1,0,0,0,1,2.19722457733622,0,"Old",0
"2925",0,0,0.666666666666667,1.31578947368421,5,10,0,0,1,"7","NL","6",3,0,2,2,0,1,0,1,0,1,1,0,2,0,1,1,0,2,100,3,1,25,0,5,19,0,0,34,3,1,1.15267950993839,1,1,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.09861228866811,1,"Old",0
"2926",0,0,0.666666666666667,1.5,5,15,0,0,1,"7","NL","6",3,0,2,2,0,1,0,1,0,1,1,0,2,0,1,1,0,4,100,6,1,45,0,5,30,0,0,35,3,1,1.38629436111989,1,1,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.26566637333128,1,"Old",0
"2927",0,0,1,1.60714285714286,5,14,0,0,1,"7","NL","6",3,0,2,2,0,1,0,1,0,1,1,0,2,0,1,1,0,5,100,5,1,45,0,5,28,0,0,36,3,1,1.26566637333128,1,1,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.15267950993839,1,"Old",0
"2928",0,0,1,1.76190476190476,5,21,0,0,0,"7","NL","6",3,0,2,2,0,1,0,1,1,1,1,1,2,0,1,1,0,1,100,1,1,37,0,5,21,0,0,27,3,1,0.800119300112113,0,1,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.09861228866811,0,"Old",0
"2929",0,0,1,1.52631578947368,5,19,0,0,0,"7","NL","6",3,0,2,2,0,1,0,1,1,1,1,1,2,0,1,1,0,1,100,1,1,29,0,5,19,0,0,28,3,1,0.800119300112113,0,1,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.15267950993839,0,"Old",0
"2930",0,0,1,1.5,5,16,0,0,0,"7","NL","6",3,0,2,2,0,1,0,1,1,1,1,1,2,0,1,1,0,1,100,1,1,24,0,5,16,0,0,29,3,1,1.15267950993839,0,1,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.38629436111989,0,"Old",0
"2931",0,0,1,1.76190476190476,5,21,0,0,0,"7","NL","6",3,0,2,2,0,1,0,1,0,1,1,1,2,0,1,1,0,1,100,1,1,37,0,5,21,0,0,16,3,1,0.405465108108164,1,1,3,2,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0.619039208406224,0,"Old",0
"2932",0,0,1,1.52631578947368,5,19,0,0,0,"7","NL","6",3,0,2,2,0,1,0,1,0,1,1,1,2,0,1,1,0,1,100,1,1,29,0,5,19,0,0,17,3,1,2.19722457733622,1,1,3,2,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1.73460105538811,0,"Old",0
"2933",0,0,1,1.5,5,16,0,0,0,"7","NL","6",3,0,2,2,0,1,0,1,0,1,1,1,2,0,1,1,0,1,100,1,1,24,0,5,16,0,0,18,3,1,1.58562726374038,1,1,3,2,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1.58562726374038,0,"Old",0
"2934",0,0,1,1.62068965517241,5,17,0,0,1,"7","NL","6",3,0,2,2,0,1,0,1,0,1,1,0,2,0,1,1,0,5,100,5,1,47,0,5,29,0,0,37,3,1,0.800119300112113,1,1,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.447312218043665,1,"Old",0
"2935",0,0,0.75,1.12,5,13,0,0,1,"7","NL","6",3,0,2,2,0,1,0,1,0,1,1,0,2,0,1,1,0,3,100,4,1,28,0,5,25,0,0,38,3,1,1.38629436111989,1,1,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.994622575144062,1,"Old",0
"2936",0,0,0.5,1.95454545454545,5,11,0,0,1,"7","NL","6",3,0,2,2,0,1,0,1,0,1,1,0,2,0,1,1,0,2,100,4,1,43,0,5,22,0,0,39,3,1,1.450010175506,1,1,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.944461608840851,1,"Old",0
"2937",0,0,1,1.35,5,20,0,0,0,"7","NL","6",3,0,2,2,0,1,0,1,1,1,1,1,2,0,1,1,0,1,100,1,1,27,0,5,20,0,0,30,3,1,0.895384047054841,0,1,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.895384047054841,0,"Old",0
"2938",0,0,1,1.33333333333333,5,24,0,0,0,"7","NL","6",3,0,2,2,0,1,0,1,1,1,1,1,2,0,1,1,0,1,100,1,1,32,0,5,24,0,0,31,3,1,1.09861228866811,0,1,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.20831120592453,0,"Old",0
"2939",0,0,1,1.38095238095238,5,21,0,0,0,"7","NL","6",3,0,2,2,0,1,0,1,1,1,1,1,2,0,1,1,0,1,100,1,1,29,0,5,21,0,0,32,3,1,1.3249254147436,0,1,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.20831120592453,0,"Old",0
"2940",0,0,1,1.35,5,20,0,0,0,"7","NL","6",3,0,2,2,0,1,0,1,0,1,1,1,2,0,1,1,0,1,100,1,1,27,0,5,20,0,0,19,3,1,1.15267950993839,1,1,3,2,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1.65822807660353,0,"Old",0
"2941",0,0,1,1.33333333333333,5,24,0,0,0,"7","NL","6",3,0,2,2,0,1,0,1,0,1,1,1,2,0,1,1,0,1,100,1,1,32,0,5,24,0,0,20,3,1,1.58562726374038,1,1,3,2,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1.90095876119305,0,"Old",0
"2942",0,0,1,1.38095238095238,5,21,0,0,0,"7","NL","6",3,0,2,2,0,1,0,1,0,1,1,1,2,0,1,1,0,1,100,1,1,29,0,5,21,0,0,21,3,1,1.15267950993839,1,1,3,2,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1.65822807660353,0,"Old",0
"2943",0,0,0.666666666666667,1.19230769230769,5,13,0,0,1,"7","NL","6",3,0,2,2,0,1,0,1,0,1,1,0,2,0,1,1,0,2,100,3,1,31,0,5,26,0,0,40,3,1,1.3249254147436,1,1,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.09861228866811,1,"Old",0
"2944",0,0,0.5,1.36666666666667,5,15,0,0,1,"7","NL","6",3,0,2,2,0,1,0,1,0,1,1,0,2,0,1,1,0,2,100,4,1,41,0,5,30,0,0,41,3,1,1.15267950993839,1,1,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.09861228866811,1,"Old",0
"2945",0,0,0.4,1.77777777777778,5,14,0,0,1,"7","NL","6",3,0,2,2,0,1,0,1,0,1,1,0,2,0,1,1,0,2,100,5,1,48,0,5,27,0,0,42,3,1,1.20831120592453,1,1,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.994622575144062,1,"Old",0
"2946",0,1,1,1.25,15,16,1,0,1,"7","NL","105",3,0,0,1,0,0,0,1,0,0,1,0,2,0,1,0,3,3,7,3,0,20,0,15,16,0,0,4,1,2,2.58668934409794,0,1,4,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3.47609868983527,1,"Old",3
"2947",0,1,1,1.57142857142857,15,14,1,0,1,"7","NL","103",3,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,3,3,7,3,0,22,0,15,14,0,0,5,1,2,2.09074109693377,0,1,4,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3.47609868983527,1,"Old",3
"2948",0,1,1,1.46666666666667,15,15,1,0,1,"7","NL","107",3,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,3,2,7,2,0,22,0,15,15,0,0,6,1,2,2.09074109693377,0,1,4,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3.47609868983527,1,"Old",3
"2949",0,1,1,1.25,16,20,1,0,1,"7","NL","105",3,0,2,2,0,0,0,1,0,0,1,0,2,0,1,0,3,4,38,4,1,25,0,16,20,0,0,119,1,2,3.89182029811063,1,1,4,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3.17805383034794,1,"Old",3
"2950",0,1,1,1.5,16,18,1,0,1,"7","NL","103",3,0,2,2,0,0,0,0,0,0,1,0,2,0,1,0,3,4,38,4,1,27,0,16,18,0,0,120,1,2,3.47609868983527,1,1,4,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3.17805383034794,1,"Old",3
"2951",0,1,1,1.52631578947368,16,19,1,0,1,"7","NL","107",3,0,2,2,0,0,0,0,0,0,1,0,2,0,1,0,3,3,38,3,1,29,0,16,19,0,0,121,1,2,2.94443897916644,1,1,4,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3.17805383034794,1,"Old",3
"2952",0,1,1,1.25,20,20,1,0,1,"7","NL","105",3,0,2,2,0,0,0,1,0,0,1,0,2,0,1,0,4,4,1000,4,0,25,1,20,20,0,0,127,1,2,3.17805383034794,1,1,3,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3.89182029811063,1,"Old",4
"2953",0,1,1,1.5,20,18,1,0,1,"7","NL","103",3,0,2,2,0,0,0,0,0,0,1,0,2,0,1,0,4,4,1000,4,0,27,1,20,18,0,0,128,1,2,3.47609868983527,1,1,3,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3.89182029811063,1,"Old",4
"2954",0,1,1,1.52631578947368,20,19,1,0,1,"7","NL","107",3,0,2,2,0,0,0,0,0,0,1,0,2,0,1,0,4,3,1000,3,0,29,1,20,19,0,0,129,1,2,4.59511985013459,1,1,3,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3.89182029811063,1,"Old",4
"2955",0,1,1,1.25,15,16,1,0,1,"7","NL","105",3,0,0,1,0,0,0,1,0,0,1,0,2,0,1,0,3,3,7,3,0,20,0,15,16,0,0,104,1,2,2.75153531304195,0,1,4,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2.94443897916644,1,"Old",3
"2956",0,1,1,1.57142857142857,15,14,1,0,1,"7","NL","103",3,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,3,3,7,3,0,22,0,15,14,0,0,105,1,2,2.09074109693377,0,1,4,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2.94443897916644,1,"Old",3
"2957",0,1,1,1.46666666666667,15,15,1,0,1,"7","NL","107",3,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,3,2,7,2,0,22,0,15,15,0,0,106,1,2,2.58668934409794,0,1,4,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2.94443897916644,1,"Old",3
"2958",0,1,1,1.25,16,20,1,0,1,"7","NL","105",3,0,2,2,0,0,0,1,0,0,1,0,2,0,1,0,3,4,38,4,1,25,0,16,20,0,0,120,1,2,3.89182029811063,1,1,4,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3.89182029811063,1,"Old",3
"2959",0,1,1,1.5,16,18,1,0,1,"7","NL","103",3,0,2,2,0,0,0,0,0,0,1,0,2,0,1,0,3,4,38,4,1,27,0,16,18,0,0,121,1,2,3.47609868983527,1,1,4,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3.47609868983527,1,"Old",3
"2960",0,1,1,1.52631578947368,16,19,1,0,1,"7","NL","107",3,0,2,2,0,0,0,0,0,0,1,0,2,0,1,0,3,3,38,3,1,29,0,16,19,0,0,122,1,2,3.47609868983527,1,1,4,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3.47609868983527,1,"Old",3
"2961",0,1,1,1.25,20,20,1,0,1,"7","NL","105",3,0,2,2,0,0,0,1,0,0,1,0,2,0,1,0,4,4,1000,4,0,25,1,20,20,0,0,128,1,2,3.47609868983527,1,1,3,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,4.59511985013459,1,"Old",4
"2962",0,1,1,1.5,20,18,1,0,1,"7","NL","103",3,0,2,2,0,0,0,0,0,0,1,0,2,0,1,0,4,4,1000,4,0,27,1,20,18,0,0,129,1,2,4.59511985013459,1,1,3,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,4.59511985013459,1,"Old",4
"2963",0,1,1,1.52631578947368,20,19,1,0,1,"7","NL","107",3,0,2,2,0,0,0,0,0,0,1,0,2,0,1,0,4,3,1000,3,0,29,1,20,19,0,0,130,1,2,3.47609868983527,1,1,3,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,4.59511985013459,1,"Old",4
"2964",0,1,1,1.25,15,16,1,0,1,"7","NL","105",3,0,0,1,0,0,0,1,0,0,1,0,2,0,1,0,3,3,7,3,0,20,0,15,16,0,0,120,1,2,2.31363492918063,1,1,4,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3.89182029811063,1,"Old",3
"2965",0,1,1,1.57142857142857,15,14,1,0,1,"7","NL","103",3,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,3,3,7,3,0,22,0,15,14,0,0,121,1,2,0.489548225318706,1,1,4,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2.94443897916644,1,"Old",3
"2966",0,1,1,1.46666666666667,15,15,1,0,1,"7","NL","107",3,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,3,2,7,2,0,22,0,15,15,0,0,122,1,2,2.31363492918063,1,1,4,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3.89182029811063,1,"Old",3
"2967",0,1,1,1.25,20,20,1,0,1,"7","NL","105",3,0,2,2,0,0,0,1,0,0,1,0,2,0,1,0,4,4,1000,4,0,25,1,20,20,0,0,104,1,2,2.94443897916644,0,1,3,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3.89182029811063,1,"Old",4
"2968",0,1,1,1.5,20,18,1,0,1,"7","NL","103",3,0,2,2,0,0,0,0,0,0,1,0,2,0,1,0,4,4,1000,4,0,27,1,20,18,0,0,105,1,2,4.59511985013459,0,1,3,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3.89182029811063,1,"Old",4
